text,label,source
兼职刷单日结，佣金秒到账，加vx了解。,1,synthetic_spam
添加客服微信，免费领取内部资料。加微信,1,synthetic_spam
加薇信免 费领·取课程资料，数量有限。免 费,1,synthetic_spam
这个电影剧情一般，但演员表现还可以。,0,synthetic_normal
贷款快速到账，无需抵押，微信联系。返现,1,synthetic_spam
今天的天气很好，下午准备去图书馆学习。,0,synthetic_normal
🔥进群领取福利，群内每天发红包。私聊！！！,1,synthetic_spam
论文主要介绍了文本分类模型和评测指标。 模型训练部分还需要完善。,0,synthetic_normal
加薇信免 费领·取课程资料，数量有限。,1,synthetic_spam
这个电影剧情一般，但演员表现还可以。,0,synthetic_normal
扫码加好友，优惠活动马上结束。代理,1,synthetic_spam
我们小组今天讨论了系统架构和页面设计。,0,synthetic_normal
添加客服薇信，免 费领·取内部资料。,1,synthetic_spam
🔥点击www.example.com领取福利。私聊！！！,1,synthetic_spam
加薇信领优惠，名额有限先到先得。,1,synthetic_spam
项目进度正常，明天继续整理实验结果。,0,synthetic_normal
博彩平台开户，首充返利，私 聊领·取。扫码,1,synthetic_spam
博彩平台开户，首充返利，私聊领取。免费,1,synthetic_spam
我觉得这个算法还有优化空间，可以继续调参。,0,synthetic_normal
项目进度正常，明天继续整理实验结果。,0,synthetic_normal
我们小组今天讨论了系统架构和页面设计。 系统设计部分还需要完善。,0,synthetic_normal
项目进度正常 明天继续整理实验结果。 模型训练部分还需要完善。,0,synthetic_normal
加薇信领优惠，名额有限先到先得。进群,1,synthetic_spam
模型训练完成后需要保存参数并做测试。,0,synthetic_normal
V信联系，免费领取资料包。红包,1,synthetic_spam
低价推广引流，精准获客，联系wx。,1,synthetic_spam
数据标注规范需要统一 否则会影响实验结果。 数据清洗部分还需要完善。,0,synthetic_normal
兼职刷单日结，佣金秒到账，加vx了解。优惠,1,synthetic_spam
这个电影剧情一般，但演员表现还可以。,0,synthetic_normal
点击链接领取优惠券，限时秒杀。免费,1,synthetic_spam
博彩平台开户，首充返利，私聊领取。,1,synthetic_spam
添加客服薇信，免 费领·取内部资料。,1,synthetic_spam
老师布置的实验需要先完成数据预处理。,0,synthetic_normal
🔥加微代理赚钱，团队扶持，轻松月入过万。！！！,1,synthetic_spam
V信联系，免费领取资料包。,1,synthetic_spam
数据标注规范需要统一，否则会影响实验结果。,0,synthetic_normal
点击www.example.com领取福利。返现,1,synthetic_spam
这条评论只是普通交流，没有广告内容。,0,synthetic_normal
我觉得这个算法还有优化空间，可以继续调参。 模型训练部分还需要完善。,0,synthetic_normal
这家店的服务态度不错，物流速度也很快。,0,synthetic_normal
扫码加好友，优 惠活动马上结束。,1,synthetic_spam
添加客服微信，免费领取内部资料。,1,synthetic_spam
加微代理赚钱，团队扶持，轻松月入过万。,1,synthetic_spam
这个课程讲得很清楚，案例也比较实用。,0,synthetic_normal
这家店的服务态度不错，物流速度也很快。,0,synthetic_normal
加微代理赚钱，团队扶持，轻松月入过万。,1,synthetic_spam
周末打算复习机器学习和自然语言处理。,0,synthetic_normal
🔥加微代理赚钱，团队扶持，轻松月入过万。！！！,1,synthetic_spam
点击www.example.com领取福利。扫码,1,synthetic_spam
模型训练完成后需要保存参数并做测试。,0,synthetic_normal
这个电影剧情一般 但演员表现还可以。,0,synthetic_normal
周末打算复习机器学习和自然语言处理。,0,synthetic_normal
扫码加好友，优 惠活动马上结束。,1,synthetic_spam
私聊我返现，扫码进群领红包。免费,1,synthetic_spam
老师布置的实验需要先完成数据预处理。 系统设计部分还需要完善。,0,synthetic_normal
阅读材料里提到了召回率和精确率的区别。,0,synthetic_normal
今天的天气很好，下午准备去图书馆学习。,0,synthetic_normal
进群领取福利，群内每天发红包。,1,synthetic_spam
博彩平台开户，首充返利，私 聊领·取。,1,synthetic_spam
项目进度正常，明天继续整理实验结果。,0,synthetic_normal
进群领取福利，群内每天发红包。优惠,1,synthetic_spam
兼职刷单日结，佣金秒到账，加vx了解。,1,synthetic_spam
周末打算复习机器学习和自然语言处理。,0,synthetic_normal
🔥加薇信领优惠，名额有限先到先得。！！！,1,synthetic_spam
数据标注规范需要统一，否则会影响实验结果。,0,synthetic_normal
博彩平台开户，首充返利，私聊领取。,1,synthetic_spam
数据标注规范需要统一 否则会影响实验结果。 报告撰写部分还需要完善。,0,synthetic_normal
数据标注规范需要统一，否则会影响实验结果。,0,synthetic_normal
老师布置的实验需要先完成数据预处理。,0,synthetic_normal
加薇信领优 惠，名额有限先到先得。私 聊,1,synthetic_spam
添加客服薇信，免 费领·取内部资料。免 费,1,synthetic_spam
进群领·取福利，群内每天发红包。,1,synthetic_spam
今天的天气很好，下午准备去图书馆学习。 课堂讨论部分还需要完善。,0,synthetic_normal
论文主要介绍了文本分类模型和评测指标。 学习计划部分还需要完善。,0,synthetic_normal
联系电话13800138000，优惠名额有限。,1,synthetic_spam
这家店的服务态度不错 物流速度也很快。,0,synthetic_normal
我觉得这个算法还有优化空间，可以继续调参。,0,synthetic_normal
加微代理赚钱，团队扶持，轻松月入过万。,1,synthetic_spam
🔥进群领取福利，群内每天发红包。！！！,1,synthetic_spam
🔥加薇信免 费领·取课程资料，数量有限。！！！,1,synthetic_spam
周末打算复习机器学习和自然语言处理。 学习计划部分还需要完善。,0,synthetic_normal
添加客服薇信，免 费领·取内部资料。优 惠,1,synthetic_spam
V信联系，免 费领·取资料包。,1,synthetic_spam
这条评论只是普通交流，没有广告内容。,0,synthetic_normal
项目进度正常，明天继续整理实验结果。 算法实现部分还需要完善。,0,synthetic_normal
项目进度正常，明天继续整理实验结果。 模型训练部分还需要完善。,0,synthetic_normal
🔥博彩平台开户，首充返利，私聊领取。！！！,1,synthetic_spam
兼职刷单日结，佣金秒到账，加vx了解。,1,synthetic_spam
加薇信领优惠，名额有限先到先得。,1,synthetic_spam
🔥点击www.example.com领·取福利。！！！,1,synthetic_spam
这个课程讲得很清楚，案例也比较实用。 数据清洗部分还需要完善。,0,synthetic_normal
进群领·取福利，群内每天发红包。优 惠,1,synthetic_spam
我们小组今天讨论了系统架构和页面设计。 算法实现部分还需要完善。,0,synthetic_normal
🔥V信联系，免 费领·取资料包。链 接！！！,1,synthetic_spam
兼职刷单日结，佣金秒到账，加vx了解。加薇信,1,synthetic_spam
模型训练完成后需要保存参数并做测试。 课堂讨论部分还需要完善。,0,synthetic_normal
老师布置的实验需要先完成数据预处理。,0,synthetic_normal
私聊我返现，扫码进群领红包。优惠,1,synthetic_spam
点击www.example.com领·取福利。,1,synthetic_spam
添加客服薇信，免 费领·取内部资料。,1,synthetic_spam
贷款快速到账，无需抵押，微信联系。,1,synthetic_spam
进群领·取福利，群内每天发红包。,1,synthetic_spam
数据标注规范需要统一，否则会影响实验结果。,0,synthetic_normal
加微信免费领取课程资料，数量有限。,1,synthetic_spam
这条评论只是普通交流，没有广告内容。 报告撰写部分还需要完善。,0,synthetic_normal
今天的天气很好，下午准备去图书馆学习。,0,synthetic_normal
点击www.example.com领取福利。扫码,1,synthetic_spam
数据标注规范需要统一，否则会影响实验结果。 课程作业部分还需要完善。,0,synthetic_normal
添加客服薇信，免 费领·取内部资料。,1,synthetic_spam
点击www.example.com领取福利。,1,synthetic_spam
扫码加好友，优 惠活动马上结束。,1,synthetic_spam
模型训练完成后需要保存参数并做测试。,0,synthetic_normal
点击www.example.com领取福利。加微信,1,synthetic_spam
这个课程讲得很清楚，案例也比较实用。,0,synthetic_normal
这条评论只是普通交流，没有广告内容。,0,synthetic_normal
论文主要介绍了文本分类模型和评测指标。,0,synthetic_normal
我们小组今天讨论了系统架构和页面设计。,0,synthetic_normal
博彩平台开户，首充返利，私聊领取。,1,synthetic_spam
这个课程讲得很清楚，案例也比较实用。,0,synthetic_normal
这个电影剧情一般，但演员表现还可以。,0,synthetic_normal
论文主要介绍了文本分类模型和评测指标。 代码注释部分还需要完善。,0,synthetic_normal
这个课程讲得很清楚，案例也比较实用。 代码注释部分还需要完善。,0,synthetic_normal
周末打算复习机器学习和自然语言处理。 报告撰写部分还需要完善。,0,synthetic_normal
加微信免费领取课程资料，数量有限。,1,synthetic_spam
项目进度正常，明天继续整理实验结果。,0,synthetic_normal
我们小组今天讨论了系统架构和页面设计。,0,synthetic_normal
联系电话13800138000，优惠名额有限。进群,1,synthetic_spam
老师布置的实验需要先完成数据预处理。,0,synthetic_normal
扫码加好友，优惠活动马上结束。,1,synthetic_spam
模型训练完成后需要保存参数并做测试。,0,synthetic_normal
V信联系，免费领取资料包。,1,synthetic_spam
🔥进群领·取福利，群内每天发红包。！！！,1,synthetic_spam
🔥联系电话13800138000，优惠名额有限。！！！,1,synthetic_spam
论文主要介绍了文本分类模型和评测指标。,0,synthetic_normal
项目进度正常，明天继续整理实验结果。,0,synthetic_normal
阅读材料里提到了召回率和精确率的区别。,0,synthetic_normal
🔥添加客服薇信，免 费领·取内部资料。！！！,1,synthetic_spam
联系电话13800138000，优 惠名额有限。扫码,1,synthetic_spam
今天的天气很好，下午准备去图书馆学习。 代码注释部分还需要完善。,0,synthetic_normal
扫码加好友，优 惠活动马上结束。免 费,1,synthetic_spam
项目进度正常，明天继续整理实验结果。 模型训练部分还需要完善。,0,synthetic_normal
点击链 接领·取优 惠券，限时秒杀。,1,synthetic_spam
周末打算复习机器学习和自然语言处理。 课堂讨论部分还需要完善。,0,synthetic_normal
